Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Svkdt travels,A/C Seater / Sleeper (2+1),20:45,05:15,08h 30m,500.0,16.0,4.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),22:00,05:35,07h 35m,599.0,24.0,4.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),19:10,04:15,09h 05m,544.0,15.0,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),22:10,07:15,09h 05m,525.0,25.0,4.1,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),21:55,06:15,08h 20m,500.0,16.0,4.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
IntrCity SmartBus,AC Sleeper (2+1),22:00,06:10,08h 10m,619.0,14.0,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Zingbus Plus,A/C Sleeper (2+1),17:15,01:15,08h 00m,648.0,11.0,4.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),20:55,06:00,09h 05m,525.0,14.0,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Sleeper (2+1),21:15,05:15,08h 00m,690.0,11.0,4.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),20:45,06:00,09h 15m,450.0,12.0,4.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),22:15,07:10,08h 55m,450.0,8.0,4.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),21:40,05:45,08h 05m,524.0,10.0,4.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
SRKT Travels,A/C Seater / Sleeper (2+1),21:25,05:45,08h 20m,485.0,24.0,4.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:45,05:50,08h 05m,450.0,10.0,4.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Sleeper (2+1),21:40,06:15,08h 35m,690.0,14.0,4.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:03,20:45,03h 42m,604.0,10.0,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:00,21:15,03h 15m,500.0,3.0,3.6,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,22:05,03h 05m,671.0,2.0,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),19:45,23:20,03h 35m,336.0,4.0,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
PRL BUS,A/C Seater / Sleeper (2+1),20:30,23:40,03h 10m,690.0,10.0,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,A/C Sleeper (2+1),20:30,23:50,03h 20m,571.0,4.0,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:50,00:40,03h 50m,603.0,34.0,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NAVADISHA TRAVELS,A/C Seater / Sleeper (2+1),21:10,00:30,03h 20m,576.0,11.0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Zingbus Plus,A/C Sleeper (2+1),21:25,23:55,02h 30m,648.0,9.0,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Zingbus Plus,A/C Sleeper (2+1),22:10,01:15,03h 05m,648.0,16.0,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:50,01:00,04h 10m,679.0,8.0,4.4,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
PRL BUS,A/C Seater / Sleeper (2+1),21:00,23:59,02h 59m,690.0,22.0,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,A/C Sleeper (2+1),21:30,00:50,03h 20m,571.0,0.0,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:45,23:29,01h 44m,499.0,8.0,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Mythri Tours And Travels,A/C Sleeper (2+1),22:00,01:45,03h 45m,909.0,0.0,4.6,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,05:15,05h 45m,800.0,9.0,4.4,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Kaveri Travels,A/C Sleeper (2+1),23:15,05:15,06h 00m,650.0,10.0,4.3,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,05:20,05h 50m,450.0,14.0,3.9,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
AdJSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:05,04:15,06h 10m,345.0,6.0,4.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
SVR Bus,Non A/C Seater / Sleeper (2+1),22:15,04:45,06h 30m,499.0,12.0,4.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,549.0,9.0,3.7,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
VSN Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,600.0,5.0,4.5,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Pragathi Travels,NON A/C Push Back (2+2),22:30,05:00,06h 30m,449.0,10.0,3.8,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),22:45,06:00,07h 15m,599.0,14.0,3.8,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,449.0,2.0,3.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
V Kaveri Travels,NON A/C Sleeper (2+1),23:05,05:45,06h 40m,700.0,16.0,3.8,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Modern Travels,A/C Sleeper (2+1),22:45,05:00,06h 15m,500.0,15.0,3.7,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Pspk Bus,Non A/C Seater / Sleeper (2+1),23:05,04:30,05h 25m,450.0,5.0,4.8,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Harshita Tours And Travels,NON A/C Sleeper (2+1),22:40,05:45,07h 05m,599.0,8.0,4.6,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,449.0,13.0,3.4,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,630.0,11.0,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),21:45,04:50,07h 05m,600.0,16.0,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Giridhar Tours and Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,940.0,7.0,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:00,04:40,07h 40m,539.0,19.0,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,04:50,07h 00m,549.0,14.0,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,04:55,07h 25m,449.0,18.0,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
IVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30,05:00,07h 30m,539.0,23.0,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Golden Travels,Non A/C Seater / Sleeper (2+1),22:15,05:30,07h 15m,599.0,4.0,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
SLNS Travels,Non A/C Seater / Sleeper (2+1),21:45,04:45,07h 00m,600.0,15.0,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),21:00,05:00,08h 00m,450.0,31.0,1.5,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,650.0,21.0,1.5,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
PRL BUS,A/C Seater / Sleeper (2+1),17:10,21:00,03h 50m,690.0,32.0,3.1,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),17:15,22:30,05h 15m,604.0,5.0,4.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Mahadevv travels,Non A/C Seater / Sleeper (2+1),17:15,22:00,04h 45m,520.0,3.0,3.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),17:15,21:45,04h 30m,499.0,8.0,3.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),17:30,22:29,04h 59m,570.0,9.0,3.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
GMC Travels,A/C Seater / Sleeper (2+1),17:50,23:10,05h 20m,560.0,3.0,4.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Zingbus Plus,A/C Sleeper (2+1),18:00,22:10,04h 10m,467.0,21.0,4.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Mythri Tours And Travels,A/C Sleeper (2+1),18:15,22:45,04h 30m,749.0,0.0,4.6,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Prathap Travels,Non A/C Seater / Sleeper (2+1),22:10,02:05,03h 55m,450.0,20.0,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
